CRN,Grade Code,Banner ID
10040,,236038
10040,,367569
10040,,690429
10040,,826358
10040,,986303
10040,,557670
10040,,894523
10040,,234995
10040,,265124
10040,,469559
10040,,724823
10040,,630276
10040,,761630
10040,,685406
10040,,530897
10040,,825885
10040,,766393
10040,,616042
10040,,9387
10040,,227639
10040,,241270
10040,,391337
10040,,788557
10040,,500641
10040,,884985
10040,,206184
10040,,692438
10040,,944564
10040,,112687
10040,,703067
10040,,807274
10040,,576008
10040,,449434
10040,,155375
10040,,279249
10040,,179785
10041,W,61234
10041,C,61022
10041,B,596837
10041,W,660077
10041,,620668
10041,B,253190
10041,,832650
10041,,294525
10041,C,297198
10041,W,887778
10041,C,734738
10041,B,499243
10041,B,312809
10041,B,553105
10041,B,316878
10041,B,824623
10041,A,117664
10041,B,406833
10041,A,41312
10041,C,770380
10041,C,128559
10041,F,137687
10041,,864472
10041,A,153374
10041,C,152539
10041,B,674755
10041,B,146573
10041,B,281806
10041,,440426
10041,W,268791
10041,B,747444
10041,W,592266
10041,W,926511
10041,,656887
10041,A,489858
10041,B,548397
10041,C,963208
10041,W,462460
10041,A,541053
10041,A,347784
10041,B,963570
10041,C,275729
10041,B,738520
10041,,436979
10041,,405389
10041,A,45488
10041,C,784141
10041,,45149
10041,,23237
10041,B,2256
10041,C,205768
10041,A,786809
10041,C,381904
10041,C,761001
10041,W,525492
10041,A,292694
10041,D,471640
10041,C,800391
10041,W,446735
10041,,701368
10041,D,532600
10041,B,220544
10041,C,96653
10041,,76813
10041,A,128776
10041,,676419
10041,,320070
10041,,652659
10041,,119564
10041,,794717
10041,,998093
10041,,48297
10041,,472014
10041,,89793
10041,,875105
10041,,697275
10041,,65117
10041,,7602
10041,,692631
10041,,488950
10041,,297778
10041,,278399
10041,,474209
10041,,72582
10041,,877235
10041,,294180
10041,,890311
10041,,637505
10041,,984988
10041,,247348
10041,,127108
10041,,684255
10041,,619334
10041,,377923
10041,,419212
10041,,453889
10041,,667106
10041,,480899
10041,,151469
10041,,507962
10041,,221511
10041,,746186
10041,,611950
10041,,447487
10041,,364076
10041,,967829
10041,,648052
10041,,973267
10041,,92721
10041,,60937
10041,,873357
10041,,990041
10041,,128654
10041,,777127
10041,,504612
10041,,654453
10041,,483940
10041,,292641
10041,,125310
10041,,275126
10041,,349780
10041,,974574
10041,,965870
10041,,766049
10041,,873522
10041,,398615
10041,,552290
10041,,726269
10041,,451715
10041,,466530
10042,A,679344
10042,B,680807
10042,D,394059
10042,A,331581
10042,B,277912
10042,F,139819
10042,A,101868
10042,A,360089
10042,C,907094
10042,C,940971
10042,C,693285
10042,C,846260
10042,B,788719
10042,B,849255
10042,,463861
10042,B,825395
10042,B,655977
10042,B,750251
10042,B,44116
10042,C,601393
10042,B,136123
10042,B,40479
10042,W,466676
10042,D,753863
10042,B,552207
10042,C,140473
10042,,296053
10042,B,37667
10042,W,418686
10042,B,685224
10042,D,300467
10042,W,734530
10042,B,993401
10042,,541053
10042,B,966198
10042,,889536
10042,C,628431
10042,A,544444
10042,B,64550
10042,C,440468
10042,A,134723
10042,W,944451
10042,,610415
10042,A,64204
10042,B,921676
10042,W,824158
10042,B,424931
10042,,833920
10042,,615181
10042,,543425
10042,,492062
10042,,818139
10042,,693082
10042,,864551
10042,,803033
10042,,600193
10042,,179792
10042,,604258
10042,,5092
10042,,926164
10042,,312051
10042,,531488
10042,,460034
10042,,610299
10042,,953617
10042,,303914
10042,,885369
10042,,166730
10042,,913200
10042,,751629
10042,,568632
10042,,540601
10042,,311808
10042,,218610
10042,,803660
10042,,287622
10042,,356937
10042,,277758
10042,,849161
10042,,493828
10042,,705906
10042,,73039
10042,,813122
10042,,568566
10042,,103790
10042,,896046
10042,,167972
10042,,385100
10042,,610160
10042,,484714
10042,,775240
10042,,815392
10042,,126671
10042,,675157
10042,,837368
10042,,105259
10042,,572375
10042,,746308
10042,,462065
10042,,820690
10042,,321723
10042,,428173
10042,,74435
10042,,572843
10042,,802149
10042,,54606
10042,,452406
10042,,387118
10042,,620771
10042,,346103
10042,,50739
10042,,214549
10042,,137086
10042,,615069
10042,,251477
10042,,951715
10042,,213954
10042,,14600
10042,,553317
10042,,718176
10042,,690051
10042,,734739
10042,,757362
10042,,386684
10042,,780519
10042,,508900
10042,,456498
10042,,559473
10042,,685073
10042,,923878
10042,,544679
10042,,572106
10042,,148475
10042,,400778
10042,,838487
10042,,76378
10042,,403242
10042,,439437
10042,,594139
10042,,446036
10042,,785726
10042,,69431
10042,,926213
10043,A,980320
10043,C,283409
10043,A,782975
10043,C,629640
10043,A,816248
10043,C,618998
10043,A,941101
10043,,687865
10043,A,810236
10043,,103678
10043,C,499222
10043,,848635
10043,W,670231
10043,B,749163
10043,C,7448
10043,C,990877
10043,A,613834
10043,B,160646
10043,D,315812
10043,B,189289
10043,C,653104
10043,D,671835
10043,A,41178
10043,C,672673
10043,B,400236
10043,A,404424
10043,D,921002
10043,,306579
10043,B,875653
10043,D,289621
10043,A,76402
10043,A,728730
10043,D,651890
10043,A,113812
10043,A,333925
10043,A,466892
10043,A,836709
10043,A,142825
10043,,281048
10043,A,143309
10043,D,269038
10043,B,368660
10043,B,875826
10043,B,987213
10043,W,186705
10043,A,847094
10043,B,557889
10043,,566203
10043,,546087
10043,A,399656
10043,A,791066
10043,B,117387
10043,A,67073
10043,D,337565
10043,D,288172
10043,B,547143
10043,,928936
10043,,222107
10043,A,302765
10043,A,957448
10043,A,712804
10043,A,339544
10043,A,861942
10043,C,862117
10043,A,538758
10043,B,313742
10043,B,44657
10043,,532228
10043,A,821023
10043,C,546442
10043,A,64877
10043,C,868640
10043,D,437907
10043,C,980988
10043,,490883
10043,W,831606
10043,C,349835
10043,,606102
10043,A,405389
10043,A,152838
10043,A,66420
10043,C,427753
10043,A,205169
10043,B,761640
10043,C,226206
10043,D,899672
10043,B,175820
10043,A,610415
10043,A,518810
10043,D,307135
10043,B,647112
10043,C,853942
10043,A,235630
10043,B,388487
10043,A,698699
10043,A,125769
10043,C,577471
10043,A,795861
10043,C,972129
10043,B,225656
10043,F,567565
10043,C,684591
10043,C,705018
10043,B,868301
10043,A,622743
10043,,341553
10043,,726438
10043,,469609
10043,,641646
10043,,419033
10043,,478527
10043,,687990
10043,,982289
10043,,818208
10043,,393094
10043,,163083
10043,,427792
10043,,776346
10043,,277592
10043,,154355
10043,,148408
10043,,858400
10043,,844607
10043,,377176
10043,,921826
10043,,131593
10043,,39609
10043,,348960
10043,,479138
10043,,77506
10043,,801263
10043,,849503
10043,,875609
10043,,774084
10043,,764300
10043,,803280
10043,,630512
10043,,559825
10043,,119507
10043,,541110
10043,,630276
10043,,792134
10043,,946608
10043,,787220
10043,,839082
10043,,928825
10043,,812320
10043,,332572
10043,,621038
10043,,987028
10043,,794347
10043,,48189
10044,B,523884
10044,W,933467
10044,D,829867
10044,W,661719
10044,D,255771
10044,W,721669
10044,F,830475
10044,F,217724
10044,W,564317
10044,W,413959
10044,C,608544
10044,W,825445
10044,F,713618
10044,,172471
10044,W,551730
10044,D,192779
10044,A,238944
10044,F,285639
10044,D,59918
10044,,808518
10044,A,156553
10044,A,12435
10044,F,119055
10044,B,277404
10044,F,879400
10044,B,189813
10044,W,972129
10044,C,10904
10044,,603481
10044,,76069
10044,,371754
10044,,685192
10044,,797404
10044,,806858
10044,,111365
10044,,531897
10044,,108552
10044,,319695
10044,,789209
10044,,546178
10044,,1068
10044,,598706
10044,,542800
10044,,2373
10044,,536499
10044,,802579
10044,,738783
10044,,352015
10044,,834405
10044,,322429
10044,,165111
10044,,565372
10044,,900587
10045,,993223
10045,B,436781
10045,C,501706
10045,F,92850
10045,F,750444
10045,I,293248
10045,,687290
10045,W,385425
10045,,500936
10045,A,597723
10045,D,914060
10045,B,83529
10045,,543115
10045,W,611418
10045,B,71437
10045,W,298206
10045,F,557186
10045,D,334136
10045,,40172
10045,B,153341
10045,,975515
10045,F,126233
10045,W,726438
10045,B,92712
10045,W,683130
10045,B,891959
10045,W,393968
10045,D,407218
10045,B,655554
10045,W,844582
10045,C,871220
10045,D,85259
10045,B,32459
10045,,955450
10045,F,81613
10045,D,31573
10045,W,958246
10045,B,154361
10045,,266268
10045,F,425033
10045,,161513
10045,W,466139
10045,D,163177
10045,W,579117
10045,D,471285
10045,,541804
10045,,6469
10045,,59903
10045,,925745
10045,,577624
10045,,350357
10045,,591143
10045,,866773
10045,,961520
10045,,652734
10045,,542146
10045,,723680
10045,,594002
10045,,581204
10045,,791009
10045,,719979
10045,,916073
10045,,724049
10045,,863066
10045,,317896
10045,,129097
10045,,180219
10045,,848045
10045,,369683
10045,,400227
10045,,294063
10045,,72082
10045,,285314
10045,,260076
10045,,399540
10045,,967076
10045,,562495
10045,,889536
10045,,268773
10046,W,236057
10046,A,526070
10046,W,11603
10046,C,111417
10046,C,546830
10046,A,219336
10046,D,240720
10046,,423482
10046,B,544065
10046,B,357377
10046,A,588668
10046,B,529078
10046,B,139870
10046,A,256465
10046,W,301970
10046,A,536485
10046,B,8929
10046,A,426785
10046,A,222332
10046,A,811601
10046,B,750969
10046,W,515549
10046,B,320492
10046,,926049
10046,C,616153
10046,W,118276
10046,D,525156
10046,C,45555
10046,,862861
10046,B,539642
10046,A,81846
10046,B,601170
10046,A,754198
10046,B,335230
10046,A,391002
10046,D,228992
10046,A,634278
10046,B,199531
10046,A,562354
10046,W,272690
10046,A,999725
10046,W,797151
10046,C,262406
10046,,747826
10046,B,787129
10046,A,470578
10046,B,938877
10046,A,168528
10046,C,31437
10046,,695780
10046,A,730257
10046,B,563886
10046,D,537921
10046,A,448862
10046,C,270254
10046,A,374869
10046,,964308
10046,,293151
10046,,322725
10046,,856390
10046,,657191
10046,,443141
10046,,442967
10046,,925745
10046,,47537
10046,,275493
10046,,332938
10046,,272509
10046,,109407
10046,,850769
10046,,267432
10046,,134679
10046,,965348
10046,,587177
10046,,107622
10046,,707847
10046,,547623
10046,,39086
10046,,309695
10046,,651514
10046,,205509
10046,,446457
10046,,55172
10046,,930249
10046,,616081
10046,,819306
10046,,287132
10046,,280653
10046,,484677
10046,,507314
10046,,727996
10046,,491301
10046,,65826
10046,,723244
10046,,566556
10047,B,85492
10047,A,882158
10047,A,846684
10047,B,348960
10047,C,252189
10047,A,332709
10047,,501848
10047,A,748124
10047,F,705588
10047,A,724182
10047,A,435567
10047,B,177129
10047,B,374078
10047,F,874766
10047,B,787574
10047,A,435817
10047,,364628
10047,A,128744
10047,A,840425
10047,B,597188
10047,C,987252
10047,F,845762
10047,C,392254
10047,F,903711
10047,A,406058
10047,A,418817
10047,A,744801
10047,B,269627
10047,B,45387
10047,A,403946
10047,,934880
10047,A,625799
10047,A,960240
10047,A,750405
10047,B,258756
10047,B,979902
10047,,422532
10047,B,99794
10047,A,142473
10047,,238944
10047,B,840262
10047,B,611096
10047,A,745702
10047,C,574871
10047,C,574871
10047,D,887472
10047,A,903468
10047,B,203234
10047,B,599785
10047,A,996513
10047,A,885552
10047,A,980990
10047,A,223190
10047,B,614957
10047,B,908333
10047,,60385
10047,A,449121
10047,B,996734
10047,B,749658
10047,A,606732
10047,A,112022
10047,A,468324
10047,C,887526
10047,A,221244
10047,C,716390
10047,A,221359
10047,B,31461
10047,,540942
10047,,550632
10047,,166330
10047,,217021
10047,,404301
10047,,682235
10047,,36308
10047,,977945
10047,,423387
10047,,426427
10047,,602832
10047,,514594
10047,,506099
10047,,521342
10047,,153671
10047,,518731
10047,,719227
10047,,837444
10047,,946811
10047,,897934
10047,,887105
10047,,667275
10047,,767666
10047,,836136
10047,,156287
10047,,863568
10047,,582091
10047,,154314
10047,,639933
10047,,738313
10047,,841741
10047,,55002
10047,,430484
10047,,935510
10047,,996337
10047,,705195
10047,,935727
10047,,774943
10047,,757293
10047,,902112
10047,,675767
10047,,976485
10047,,558802
10047,,119259
10047,,206653
10048,W,845095
10048,C,693342
10048,W,653947
10048,W,794264
10048,B,409347
10048,,756204
10048,D,926804
10048,D,479357
10048,D,347861
10048,B,15822
10048,A,385960
10048,C,244840
10048,D,708803
10048,D,193528
10048,D,952430
10048,,50784
10048,D,662732
10048,D,656887
10048,D,269956
10048,W,660721
10048,B,215546
10048,F,485382
10048,A,983424
10048,D,277011
10048,A,967576
10048,C,302510
10048,D,47499
10048,,944451
10048,,61759
10048,,2256
10048,,597826
10048,,179855
10048,,346340
10048,,234043
10048,,370375
10048,,94587
10048,,937865
10048,,105587
10048,,298477
10048,,734348
10048,,930400
10048,,225233
10048,,21769
10048,,384416
10048,,355506
10049,B,709210
10049,,219372
10049,W,234506
10049,,439071
10049,A,720783
10049,C,720734
10049,W,53912
10049,B,757519
10049,,995802
10049,D,259132
10049,,884309
10049,,868548
10049,D,867962
10049,A,866953
10049,A,866953
10049,,28287
10049,B,268963
10049,C,100519
10049,A,968341
10049,IP,718721
10049,C,75842
10049,,238944
10049,C,359709
10049,A,252242
10049,B,626248
10049,,483863
10049,C,745155
10049,A,961829
10049,B,271180
10049,B,307613
10049,W,592793
10049,B,243396
10049,A,515685
10049,W,320621
10049,B,528874
10049,B,52847
10049,B,295688
10049,B,917324
10049,D,203858
10049,F,567565
10049,W,678825
10049,D,281870
10050,A,190067
10050,B,549677
10050,B,910090
10050,C,666652
10050,A,251454
10050,A,292232
10050,A,191501
10050,C,192071
10050,B,589075
10050,B,939542
10050,D,14524
10050,C,797911
10050,F,524409
10050,C,651983
10050,W,219550
10050,A,332551
10050,B,288672
10051,A,262130
10051,C,239062
10051,A,754360
10051,C,404589
10051,F,699819
10051,A,558352
10051,B,293429
10051,A,113533
10051,C,243113
10051,W,460546
10051,C,796808
10051,A,233867
10051,B,532222
10051,B,264774
10051,,219550
10051,,757484
10051,F,866958
10051,B,144149
10051,,642085
10051,C,1819
10051,A,413719
10051,C,35206
10051,,699819
10051,,592266
10051,,658874
10051,,381154
10051,,26051
10051,,66387
10051,,272861
10051,,770380
10051,,729284
10051,,745155
10051,,639980
10051,,272873
10051,,142473
10051,,22116
10051,,24908
10051,,852406
10051,,213141
10051,,242203
10051,,94761
10051,,672400
10051,,908333
10051,,609207
10051,,936122
10051,,274471
10051,,542612
10051,,189289
10051,,205169
10051,,454041
10051,,896552
10051,,610075
10051,,75464
10051,,546433
10051,,458884
10051,,717158
10051,,215546
10051,,280479
10051,,790287
10051,,292283
10051,,845584
10051,,323805
10051,,89977
10051,,928936
10051,,917211
10051,,678677
10051,,205768
10051,,617328
10051,,44657
10051,,715498
10051,,840425
10051,,734530
10051,,124705
10051,,417826
10051,,470578
10051,,754360
10051,,262119
10051,,634278
10051,,909821
10051,,560184
10051,,980320
10051,,101868
10051,,518611
10051,,233867
10051,,504090
10051,,963208
10051,,141638
10051,,830324
10051,,171366
10051,,153341
10051,,347784
10051,,889431
10051,,794898
10053,A,190067
10053,A,512396
10053,A,292232
10053,A,316018
10053,A,672400
10053,A,887112
10053,A,121959
10053,A,339815
10053,A,917324
10053,W,35206
10053,,576967
10053,,507886
10053,,653947
10053,,942556
10053,,632261
10053,,526035
10053,,980988
10053,,538268
10053,,140473
10053,,868640
10053,,271286
10053,,23243
10053,,168528
10053,,474096
10053,,616040
10053,,193812
10053,,65838
10053,,750144
10053,,934880
10053,,85259
10053,,492937
10053,,66904
10053,,11437
10053,,228356
10053,,64877
10053,,199410
10053,,542959
10053,,164215
10053,,308896
10053,,229200
10053,,101075
10053,,492654
10053,,921676
10053,,333914
10053,,870690
10053,,674649
10053,,784141
10053,,31461
10053,,622743
10053,,765034
10053,,295248
